forecast_date,location,target,target_end_date,type,quantile,value
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.01,5080.610345513621
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.025,5233.02093029236
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.05,5366.8230372610515
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.1,5524.254655644203
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.15,5632.412557727854
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.2,5719.49949812393
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.25,5795.013794292524
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.3,5863.463004911907
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.35,5927.431022308491
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.4,5988.613021372419
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.45,6048.256931198607
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.5,6107.38909945078
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.55,6166.95380096996
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.6,6227.923300668215
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.65,6291.414079826502
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.7,6358.8478705933185
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.75,6432.226144545248
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.8,6514.681670122294
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.85,6611.7913896358805
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.9,6735.515229192276
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.95,6922.076519680234
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.975,7087.005730962968
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.99,7282.457683050232
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.01,4696.55443647199
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.025,4890.958561091476
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.05,5062.930510300832
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.1,5266.787641400564
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.15,5407.765175861173
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.2,5521.812987511666
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.25,5621.085279668893
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.3,5711.370203453493
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.35,5795.999442230107
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.4,5877.170648412386
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.45,5956.513326615554
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.5,6035.379743478907
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.55,6115.026745258188
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.6,6196.7616992833955
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.65,6282.09956110282
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.7,6372.983549239426
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.75,6472.164190848446
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.8,6583.963933123775
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.85,6716.101316339989
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.9,6885.174318895744
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.95,7141.612956744982
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.975,7369.778299132469
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.99,7641.895303390308
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.01,4508.705361021735
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.025,4721.237325601053
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.05,4909.960591301058
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.1,5134.506195273109
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.15,5290.29786787899
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.2,5416.623154836303
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.25,5526.790342607871
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.3,5627.1483585772075
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.35,5721.359304091564
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.4,5811.845421616481
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.45,5900.409257480226
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.5,5988.553404086082
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.55,6077.681447757896
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.6,6169.260660629075
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.65,6264.998718064049
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.7,6367.093631821448
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.75,6478.664601920251
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.8,6604.622712654437
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.85,6753.750442711445
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.9,6944.958305287584
